word_polish,translate_word_english,pos,length,frequency_subtlex_pl,frequency_kazojc2011,valence_n,valence_minimum,valence_maximum,valence_mean,valence_sd,arousal_n,arousal_minimum,arousal_maximum,arousal_mean,arousal_sd,dominance_n,dominance_minimum,dominance_maximum,dominance_mean,dominance_sd,origin_n,origin_minimum,origin_maximum,origin_mean,origin_sd,significance_n,significance_minimum,significance_maximum,significance_mean,significance_sd,concrete_n,concrete_minimum,concrete_maximum,concrete_mean,concrete_sd,imagine_n,imagine_minimum,imagine_maximum,imagine_mean,imagine_sd,aoa_n,aoa_minimum,aoa_maximum,aoa_mean,aoa_sd,valence_n_female,valence_minimum_female,valence_maximum_female,valence_mean_female,valence_sd_female,arousal_n_female,arousal_minimum_female,arousal_maximum_female,arousal_mean_female,arousal_sd_female,dominance_n_female,dominance_minimum_female,dominance_maximum_female,dominance_mean_female,dominance_sd_female,origin_n_female,origin_minimum_female,origin_maximum_female,origin_mean_female,origin_sd_female,significance_n_female,significance_minimum_female,significance_maximum_female,significance_mean_female,significance_sd_female,concrete_n_female,concrete_minimum_female,concrete_maximum_female,concrete_mean_female,concrete_sd_female,imagine_n_female,imagine_minimum_female,imagine_maximum_female,imagine_mean_female,imagine_sd_female,aoa_n_female,aoa_minimum_female,aoa_maximum_female,aoa_mean_female,aoa_sd_female,valence_n_male,valence_minimum_male,valence_maximum_male,valence_mean_male,valence_sd_male,arousal_n_male,arousal_minimum_male,arousal_maximum_male,arousal_mean_male,arousal_sd_male,dominance_n_male,dominance_minimum_male,dominance_maximum_male,dominance_mean_male,dominance_sd_male,origin_n_male,origin_minimum_male,origin_maximum_male,origin_mean_male,origin_sd_male,significance_n_male,significance_minimum_male,significance_maximum_male,significance_mean_male,significance_sd_male,concrete_n_male,concrete_minimum_male,concrete_maximum_male,concrete_mean_male,concrete_sd_male,imagine_n_male,imagine_minimum_male,imagine_maximum_male,imagine_mean_male,imagine_sd_male,aoa_n_male,aoa_minimum_male,aoa_maximum_male,aoa_mean_male,aoa_sd_male
zwinny,limber,A,6,129,256,50,4,9,6.34,1.00224238381659,50,1,9,4.16,2.22563909647434,50,2,9,6.36,1.36665837064016,50,1,9,5,1.93780856660722,50,1,7,4.2,1.89521416591737,50,2,9,5.2,1.82946406783796,50,1,9,5.98,2.16172644534173,50,3,15,9.34,3.11422018279677,25,5,9,6.44,1.08320512061813,25,1,9,4.48,2.20075744536588,25,5,9,6.76,1.12842072532072,25,2,9,4.96,1.96807858921673,25,1,7,4.56,1.78138522878499,25,2,8,4.84,1.7,25,2,9,6.32,2.23084438423362,25,3,15,9.48,3.11073410414112,25,4,8,6.24,0.925562891794321,25,1,9,3.84,2.24870333006972,25,2,8,5.96,1.48548533034381,25,1,8,5.04,1.94679223339318,25,1,7,3.84,1.9723082923316,25,2,9,5.56,1.91659420152867,25,1,9,5.64,2.07926268983343,25,5,15,9.2,3.17542648054294
zwodniczy,deceptive,A,9,41,59,50,2,9,4,1.49829835452879,48,1,8,4.39583333333333,2.03939481358411,50,1,9,5.2,1.94831167099798,49,1,9,5.69387755102041,2.1331127649581,50,1,8,3.76,2.00570614568963,49,1,9,5.75510204081633,2.01588082738144,49,1,9,3.93877551020408,2.28590029005082,49,4,17,11.8163265306122,3.49209505757739,25,2,9,3.92,1.7301252363148,23,1,8,4.39130434782609,2.06131313916821,25,1,9,4.96,2.22635726393287,24,1,9,5.54166666666667,2.26464637160105,25,1,8,4.4,2.19848432637882,24,1,9,5.83333333333333,2.33436830048706,24,1,9,3.95833333333333,2.54488688852026,25,4,17,12.6,3.2659863237109,25,2,8,4.08,1.25565388012249,25,1,8,4.4,2.06155281280883,25,2,8,5.44,1.6350331291241,25,1,9,5.84,2.03469899493758,25,1,7,3.12,1.58954920234218,25,2,9,5.68,1.70098010962308,25,1,8,3.92,2.05993527406405,24,6,17,11,3.59951687579464
zwolnienie,dismissal,V,10,1028,664,50,1,7,3.58,1.52650059994507,50,1,8,4.28,2.38224726693438,50,1,7,3.98,1.76692977119254,50,1,9,5.88,1.80294543591811,50,1,9,4.2,2.42436610692531,50,1,9,4.38,2.13703972249236,50,1,9,5.36,2.21091909967464,50,4,18,9.8,3.38061701891407,25,1,7,3.4,1.68325082306035,25,1,8,4.48,2.3473389188611,25,1,7,4.16,1.77200451466693,25,3,9,6.4,1.38443731048635,25,1,9,4.92,2.59679289380831,25,1,8,4.16,2.0952326839757,25,2,9,5.4,2.32737334062816,25,4,15,9.12,2.86239992547047,25,1,7,3.76,1.36259556239798,25,1,8,4.08,2.44812853693047,25,1,7,3.8,1.77951304200522,25,1,8,5.36,2.0387904911164,25,1,7,3.48,2.04368947412924,25,1,9,4.6,2.19848432637882,25,1,8,5.32,2.13541565040626,25,5,18,10.48,3.76519145152895
zwrotnica,switch,N,9,19,5,50,3,8,5.06,0.866849797501604,50,1,9,3.58,2.20472590734781,50,1,8,5.16,1.41939912552848,50,1,9,6.42,1.86361509558433,50,1,6,2.86,1.65381439128347,50,1,9,2.12,2.04679939297969,47,1,9,6.08510638297872,2.26341207639419,50,4,17,12.18,3.30546856723515,25,3,7,4.84,0.8,25,1,9,3.64,2.23383079036887,25,1,8,5.16,1.79536440126603,25,5,9,6.56,1.4456832294801,25,1,6,2.76,1.73877351409933,25,1,9,1.76,1.78605710994918,22,1,9,5.81818181818182,2.38320240006041,25,4,16,11.96,3.71348892552543,25,4,8,5.28,0.890692614392493,25,1,8,3.52,2.2196095752782,25,3,7,5.16,0.94339811320566,25,1,9,6.28,2.22710574513201,25,1,6,2.96,1.59373774505092,25,1,9,2.48,2.25684145064143,25,1,9,6.32,2.17408984788271,25,6,17,12.4,2.9011491975882
zwycięski,triumphant,A,9,142,278,50,3,9,7.32,1.26877733206712,50,1,9,5.58,2.65798757694307,50,2,9,7.52,1.66892364188688,50,1,9,5.86,2.20398525866399,50,1,9,5.56,2.19610044006579,50,1,9,5.98,1.94296218203452,50,1,9,6.1,2.13091912716804,50,3,15,8.56,2.84396963157241,25,5,9,7.32,1.18039541397505,25,1,9,5.32,2.88270706107991,25,3,9,7.88,1.36381816969859,25,2,9,6.36,2.11896201004171,25,1,9,5.92,2.05993527406405,25,2,8,5.88,1.7156145643277,25,2,9,6.52,2.08406653764541,25,3,14,8.84,2.73373980717502,25,3,9,7.32,1.37598449603669,25,1,9,5.84,2.44404037064311,25,2,9,7.16,1.88591268797542,25,1,9,5.36,2.21509969677815,25,1,9,5.2,2.3094010767585,25,1,9,6.08,2.17791949652262,25,1,9,5.68,2.13541565040626,25,5,15,8.28,2.97937353594118
zwycięstwo,victory,N,10,3010,3064,50,4,9,7.7,1.14337140367456,50,1,9,6.47,2.45819178034393,50,5,9,7.89,1.18087073748958,50,1,9,5.56,2.50791055561768,50,1,9,5.74,2.35809422537113,50,1,9,6.13,2.22778005372087,50,1,9,6.44,2.10529320791426,50,4,15,7.72,2.46344062103285,25,6,9,7.78,1.07994548312489,25,1,9,6.52,2.39740098310161,25,5,9,8.08,1.14004797749199,25,1,9,5.98,2.36594704272969,25,1,9,6.08,2.41155931338371,25,1,9,6.12,2.16962009237305,25,2,9,6.78,2.04728799939538,25,4,15,7.46,2.11191459947582,25,4,9,7.62,1.21856258505195,25,1,9,6.42,2.55994121016109,25,5,9,7.7,1.19424806801187,25,1,9,5.14,2.62017974319867,25,1,9,5.4,2.27874260699859,25,1,9,6.14,2.31830761995911,25,1,9,6.1,2.11666430634361,25,4,15,7.98,2.75984391965538
zwycięzca,winner,N,9,1168,336,50,4,9,7.42,1.2950455038889,50,1,9,5.56,2.54076960861894,50,5,9,7.88,1.23948639791336,50,1,9,5.76,2.25479081793701,50,1,9,5.86,2.13818538361244,50,1,9,5.24,2.66925044894324,50,1,9,6.92,2.07846096908265,50,3,16,8.36000000000001,3.18003978925178,25,4,9,7.16,1.51877143331927,25,1,9,5.8,2.67706306736817,25,5,9,7.84,1.4047538337137,25,2,9,6.08,1.82391520270726,25,1,9,6.04,2.35372045918796,25,1,9,5.08,2.78268455512538,25,3,9,7.24,2.02649122047609,25,3,16,8.12,3.2316146634977,25,5,9,7.68,0.988264472024906,25,1,9,5.32,2.42761886080442,25,6,9,7.92,1.0770329614269,25,1,9,5.44,2.6153393661244,25,2,9,5.68,1.93045763140937,25,1,9,5.4,2.59807621135332,25,1,9,6.6,2.12132034355964,25,4,16,8.6,3.17542648054294
zwyczaj,custom,N,7,899,2547,50,3,8,5.62,0.901019830355513,50,1,7,2.86,1.82957561712423,50,2,9,5.3,1.58113883008419,50,1,9,5.16,2.4607946285868,50,1,9,4.26,2.34572994600654,50,1,9,5.98,2.17114659823339,50,1,9,4.66,2.10548360822159,50,3,17,9.24,3.43190314310784,25,3,7,5.48,0.962635271879577,25,1,7,3.24,1.87705443004015,25,2,9,5.4,1.63299316185545,25,1,9,5.52,2.32952069462082,25,1,9,4.92,2.5152865973218,25,2,9,6.2,2.02072594216369,25,1,9,4.36,2.17715410570772,25,3,16,8.44,2.95916654932883,25,5,8,5.76,0.830662386291808,25,1,6,2.48,1.73493515728975,25,2,9,5.2,1.5545631755148,25,1,9,4.8,2.58198889747161,25,1,8,3.6,2,25,1,9,5.76,2.33238075793812,25,1,8,4.96,2.03059925473574,25,5,17,10.04,3.73586223871634
zwykły,plain,A,6,2634,3243,50,2,7,4.76,0.916069688107508,50,1,8,3.02,1.81254134365233,50,2,9,4.52,1.59386579211215,50,1,9,6.02,1.65972704911109,50,1,8,4.08,1.91492526629898,50,1,9,5.92,2.18379934788816,50,1,9,3.96,2.49047163798182,50,3,17,7.92,3.64686054528202,25,2,6,4.64,0.907377172587747,25,1,8,2.96,1.61967074843418,25,2,8,4.36,1.49666295470958,25,4,9,6.28,1.54164414397962,25,1,7,3.96,1.94679223339318,25,3,9,6.4,1.84842275106824,25,1,9,3.8,2.64575131106459,25,3,15,7.32,2.8095076674274,25,2,7,4.88,0.92736184954957,25,1,8,3.08,2.01907569612104,25,2,9,4.68,1.70098010962308,25,1,9,5.76,1.76257387552031,25,1,8,4.2,1.91485421551268,25,1,9,5.44,2.41660919471891,25,1,9,4.12,2.3685438564654,25,3,17,8.52,4.30232495285979
zysk,profit,N,4,671,651,50,3,9,6.78,1.40393034305954,50,1,9,4.18,2.40484205429846,50,3,9,6.76,1.34861985385211,50,1,9,6.88,1.75708478417392,50,1,8,4.98,2.18986533925756,50,1,9,4.76,2.30845827162562,50,1,9,5.22,2.22499713368309,50,4,17,10.22,3.30299801973409,25,4,9,6.76,1.36259556239798,25,1,8,4.6,2.17944947177034,25,3,9,6.76,1.56204993518133,25,3,9,6.84,1.62480768092719,25,1,8,5.12,2.04776300712102,25,1,8,4.88,2.20454076850486,25,2,9,5.28,2.3895606290697,25,4,15,9.72,2.55799400572662,25,3,9,6.8,1.47196014438797,25,1,9,3.76,2.58650343127551,25,5,9,6.76,1.12842072532072,25,1,9,6.92,1.9131126469709,25,1,8,4.84,2.35725829443162,25,1,9,4.64,2.44744765010408,25,1,9,5.16,2.0952326839757,25,5,17,10.72,3.9
źle,wrong,adv,3,25616,13953,50,1,5,2.76,1.13497280377378,50,1,9,5.38,2.15605459777145,50,1,8,3.58,1.8853895824341,50,1,9,5.08,2.2932020212367,50,1,9,4.82,2.34468569757402,50,1,9,6.46,2.14009345590327,50,1,9,4.62,2.4568936750727,50,3,12,5.86,2.38199024998433,25,1,5,2.6,1.19023807142381,25,2,9,5.72,2.01080415091409,25,1,8,3.6,2.25462487641145,25,1,9,5.52,2.31156512634477,25,1,9,5.04,2.37135685491099,25,1,9,6.52,2.29346898823594,25,1,9,4.84,2.79404127862612,25,3,10,5.32,1.88679622641132,25,1,5,2.92,1.0770329614269,25,1,9,5.04,2.28181214534998,25,1,7,3.56,1.4742229591664,25,1,9,4.64,2.23383079036887,25,1,9,4.6,2.34520787991171,25,2,9,6.4,2.02072594216369,25,1,8,4.4,2.10158670215308,25,3,12,6.4,2.72335577306137
źrebię,foal,N,6,15,79,50,4,9,5.94,1.20220885142681,50,1,8,3.16,2.05396580064131,50,2,9,4.44,1.80882191901079,50,1,9,5.34,1.98576567251085,50,1,8,2.86,1.94841641612163,50,1,7,1.76,1.53277126640019,50,1,9,7.84,1.60814254622518,50,3,15,8.68,2.77334249082737,25,5,9,6.24,1.2,25,1,8,3.64,2.27082951070015,25,2,9,4.64,1.9122412679018,25,3,9,5.6,2.08166599946613,25,1,8,2.6,1.84842275106824,25,1,7,1.28,1.20830459735946,25,3,9,7.92,1.44106442141449,25,3,13,8.24,2.61852375713238,25,4,8,5.64,1.15036226178249,25,1,6,2.68,1.72530190594767,25,2,8,4.24,1.71464281994822,25,1,9,5.08,1.89120772700057,25,1,8,3.12,2.04776300712102,25,1,7,2.24,1.69016764454496,25,1,9,7.76,1.78605710994918,25,6,15,9.12,2.90574144295967
źródło,source,N,6,2573,3141,50,4,9,6.26,1.29062554047031,50,1,8,3.2,1.93780856660722,50,1,9,5.8,1.74963553055941,50,1,9,6.26,2.00824829751946,50,1,9,4.6,2.21313334068995,50,1,9,3.82,2.59268988047675,50,1,9,6.9,2.12132034355964,50,3,14,8.82,2.70818864082355,25,5,9,6.6,1.29099444873581,25,1,8,3.24,1.80923556601492,25,4,9,6.48,1.50332963783729,25,2,9,6.44,2.08326666559997,25,1,9,5.2,2.5,25,1,8,3,2.23606797749979,25,2,9,6.76,2.48797106092495,25,3,14,8.84,2.73373980717502,25,4,9,5.92,1.22202018532156,25,1,7,3.16,2.0952326839757,25,1,8,5.12,1.73973178009332,25,1,9,6.08,1.95618676681616,25,1,9,4,1.73205080756888,25,1,9,4.64,2.70616579930597,25,1,9,7.04,1.71949605020386,25,5,14,8.8,2.73861278752583
żaba,frog,N,4,389,457,50,1,8,5.16,1.23486758771282,49,1,7,2.89795918367347,1.64879877940457,50,3,6,4.5,0.97415583549899,50,1,9,5.62,1.91545806318926,50,1,9,3.22,2.58164636601988,50,1,8,1.48,1.28158065668605,50,1,9,8.24,1.51939837717809,50,3,13,7.14,3.05066068454768,25,1,7,5,1.41421356237309,24,1,7,3.5,1.79370881258576,25,3,6,4.6,1,25,3,9,5.84,1.74833253892578,25,1,9,2.64,2.51462389500564,25,1,6,1.28,1.02143689640297,25,3,9,8.48,1.32664991614216,25,3,13,6.68,3.0784195079077,25,3,8,5.32,1.0295630140987,25,1,5,2.32,1.28192563486863,25,3,6,4.4,0.957427107756338,25,1,9,5.4,2.08166599946613,25,1,9,3.8,2.56580071972344,25,1,8,1.68,1.49220195237329,25,1,9,8,1.68325082306035,25,3,12,7.6,3.01385688667085
żabot,ruffle,N,5,0,25,41,3,7,5.07317073170732,0.848240646940449,45,1,8,3.11111111111111,1.77382768229178,43,1,8,5.2093023255814,1.37248713299344,43,1,9,5.48837209302326,2.01626827654759,38,1,7,2.57894736842105,1.74961893839415,42,1,9,2.11904761904762,2.00246653944069,41,1,9,6.48780487804878,2.32510162379531,43,4,18,12.1860465116279,4.08397456939921,23,3,7,4.95652173913043,0.877924249660694,24,1,7,3.125,1.62353612993903,25,1,8,5.24,1.58850034099251,23,3,9,5.91304347826087,1.80688188169215,23,1,7,2.56521739130435,1.85438269455515,25,1,8,1.76,1.66533279957291,24,1,9,6.70833333333333,2.31214499821132,25,4,18,12.84,3.73809220503365,18,4,7,5.22222222222222,0.808452083454443,21,1,8,3.09523809523809,1.97242900771515,18,3,7,5.16666666666667,1.04318516770401,20,1,9,5,2.17642875033003,15,1,5,2.6,1.63881490282286,17,1,9,2.64705882352941,2.37015760210656,17,2,9,6.17647058823529,2.37790070539244,18,4,17,11.2777777777778,4.46957762915094
żagiel,sail,N,6,182,708,50,3,9,5.92,1.22624364193571,50,1,9,3.46,2.29649244523478,50,1,8,5.92,1.57583796950145,50,1,9,5.68,1.81197828522376,50,1,8,2.92,2.20241055321163,50,1,9,2.02,1.99478913007601,50,1,9,7.92,1.58873585993804,50,3,18,9.44,4.18042083615357,25,5,9,6.24,1.16476034731041,25,1,8,3.16,1.9723082923316,25,5,8,6.56,1.22746350930146,25,2,9,5.88,1.73973178009332,25,1,7,2.32,1.796292478041,25,1,6,1.28,1.06144555520604,25,4,9,8.12,1.30128141972954,25,3,18,9.44,4.06283972938469,25,3,8,5.6,1.22474487139159,25,1,9,3.76,2.58650343127551,25,1,8,5.28,1.64620776331543,25,1,9,5.48,1.89560896108172,25,1,8,3.52,2.43447461820136,25,1,9,2.76,2.42005509579155,25,1,9,7.72,1.8375708603117,25,3,17,9.44,4.37873649964614
żaglówka,sailboat,N,8,24,43,50,4,9,6.2,1.19522860933439,50,1,9,3.54,2.14960841236971,49,1,9,5.87755102040816,1.39392510949633,50,1,9,5.44,2.01180191340388,50,1,9,2.9,2.27003551172439,50,1,8,1.82,1.4803474495633,50,1,9,7.8,1.92724822331886,50,3,15,8.08,2.92658469195471,25,5,9,6.48,1.22882057274445,25,1,8,3.88,2.02731349327133,25,4,9,6.28,1.20830459735946,25,2,9,5.6,1.87082869338697,25,1,9,2.6,2.21735578260835,25,1,5,1.36,0.99498743710662,25,1,9,7.92,1.97737199332852,25,3,15,7.72,2.8360771028541,25,4,8,5.92,1.11504857891185,25,1,9,3.2,2.25462487641145,24,1,8,5.45833333333333,1.47380509202383,25,1,9,5.28,2.17025344142107,25,1,7,3.2,2.32737334062816,25,1,8,2.28,1.74451521441727,25,1,9,7.68,1.90875177362939,25,4,14,8.44,3.02875111776015
żal,grief,N,3,2423,6246,50,1,6,2.9,0.952976004580452,50,1,8,5.18,2.43016754272505,50,1,9,3.38,1.58937800695102,50,1,9,4.36,2.33657694860124,50,1,9,4.58,2.45855441182789,50,1,9,7,2.01017818278147,50,1,9,5.14,2.28580356968478,50,4,16,9.2,3.16872471611698,25,1,4,2.68,0.9,25,1,8,5.44,2.48461935381123,25,1,8,3.36,1.55134350376268,25,1,9,4.52,2.2196095752782,25,2,9,5.08,2.44812853693047,25,2,9,6.96,1.96807858921673,25,2,9,5.52,2.46846781087648,25,4,14,8.8,2.62995563967658,25,2,6,3.12,0.971253485622231,25,1,8,4.92,2.39652526240249,25,1,9,3.4,1.6583123951777,25,1,9,4.2,2.48327740429189,25,1,9,4.08,2.41384893203089,25,1,9,7.04,2.09125161884775,25,1,9,4.76,2.06720423116182,25,4,16,9.6,3.64005494464026
żałoba,bereavement,N,6,107,233,50,1,6,2.08,1.13999641961486,50,1,9,5.34,2.38712533121719,50,1,8,3.54,1.56765781355759,50,1,9,4.44,2.35744586796986,50,1,9,4.98,2.64567417433339,50,1,9,5.8,2.44948974278318,50,1,9,6.84,1.87747116067962,50,4,16,9.78,3.29061745958203,25,1,4,1.88,1.01324561023804,25,1,9,5.72,2.20831761000692,25,1,6,3.44,1.66032125405497,25,1,9,4.84,2.49466096560902,25,1,9,5.6,2.79880927062444,25,1,9,5.84,2.71845544381364,25,4,9,7.4,1.5545631755148,25,4,16,9.92,3.30302891298275,25,1,6,2.28,1.24230967690561,25,1,9,4.96,2.54099717958652,25,1,8,3.64,1.49666295470958,25,1,8,4.04,2.18860686282393,25,1,9,4.36,2.3783747952471,25,1,9,5.76,2.20378462347541,25,1,9,6.28,2.03141986469235,25,5,16,9.64,3.34015967682185
żałować,regret,V,7,1143,1135,50,1,7,2.96,1.19454542630668,50,1,9,5.2,2.28571428571429,50,1,6,3.14,1.41435786251758,50,1,9,4.48,2.04280719219651,50,1,9,4.78,2.65183802257211,50,2,9,5.96,2.17555997952017,50,1,9,5.78,2.19730818623745,50,3,16,8.64,3.43309225756891,25,1,6,2.92,1.25565388012249,25,1,9,5.16,2.39234891546642,25,1,6,3.12,1.36381816969859,25,2,9,4.8,1.95789002074512,25,1,9,5.28,2.70061721340388,25,2,9,6.36,1.86815416922694,25,1,9,5.64,2.4644133852366,25,4,16,9.24,3.59722114972099,25,1,7,3,1.15470053837925,25,1,9,5.24,2.22261107708929,25,1,6,3.16,1.491084616423,25,1,8,4.16,2.11502561056204,25,1,9,4.28,2.55799400572662,25,2,9,5.56,2.41660919471891,25,1,8,5.92,1.93476958145753,25,3,14,8.04,3.22076595444831
żargon,jargon,N,6,70,174,50,2,7,4.94,1.07684345971673,48,1,7,3.66666666666667,1.87177618835447,50,2,8,4.94,1.67100116635482,49,1,9,5.6530612244898,1.98484907495259,50,1,8,3.48,2.14037952003749,48,1,9,5.02083333333333,2.25491975923033,50,1,9,4.4,2.39045721866879,50,4,18,12.48,3.63228156779662,25,2,6,4.64,1.113552872566,23,1,7,3.69565217391304,2.141256695764,25,2,8,5.2,1.63299316185545,24,3,9,5.83333333333333,1.76109320462102,25,1,8,3.44,2.04287379280594,25,1,9,5.16,2.26715680975093,25,1,9,4.24,2.60256283945908,25,4,18,12.92,3.70720020140986,25,3,7,5.24,0.969535971483266,25,1,7,3.64,1.62992842378635,25,2,8,4.68,1.70098010962308,25,1,9,5.48,2.20075744536588,25,1,8,3.52,2.27522892621087,23,1,9,4.8695652173913,2.28242988194772,25,1,8,4.56,2.2,25,4,18,12.04,3.57631094844953
żarliwy,fervently,A,7,19,66,50,2,8,5.06,1.49024035864374,50,1,8,4.9,2.14998813475606,50,2,9,5.76,1.59795788046966,49,1,9,4.3265306122449,2.23035642799943,50,1,9,4.36,2.37984736262386,50,3,9,6.34,1.84733674819305,50,1,9,5.08,2.50582993706065,50,4,18,11.42,3.73669066726925,25,2,8,5.04,1.64519502390041,25,1,8,5,2.08166599946613,25,3,9,6,1.5545631755148,24,1,9,4.41666666666667,2.12473357238577,25,1,9,5.08,2.15870331449229,25,3,9,6.2,1.80277563773199,25,1,9,5.4,2.76887462097269,25,4,18,11.64,3.67287353444139,25,2,7,5.08,1.35154232884755,25,1,8,4.8,2.25462487641145,25,2,8,5.52,1.63605215890774,25,1,9,4.24,2.36784008469041,25,1,9,3.64,2.41315837303177,25,3,9,6.48,1.91746360243595,25,1,9,4.76,2.22261107708929,25,4,18,11.2,3.86221007541882
żarówka,lightbulb,N,7,131,364,50,4,8,5.4,0.832993127835043,50,1,7,3.58,1.97008235609477,50,2,8,5.54,1.37336173274909,50,1,9,6.38,1.99887723587059,50,1,8,3.14,1.85175041294358,50,1,8,1.68,1.40610911992735,50,1,9,8.16,1.46189700633898,50,3,15,7.56,3.02479548979795,25,4,8,5.28,0.842614977317636,25,1,6,3.44,1.85022521151706,25,2,8,5.48,1.26227308191743,25,3,9,6.32,1.74928556845359,25,1,8,3.16,1.9723082923316,25,1,5,1.28,0.842614977317636,25,6,9,8.44,0.960902353693305,25,3,15,7.32,2.89712501168543,25,5,8,5.52,0.822597511950204,25,1,7,3.72,2.11187120819429,25,2,8,5.6,1.5,25,1,9,6.44,2.2561028345357,25,1,6,3.12,1.76351920885484,25,1,8,2.08,1.7301252363148,25,1,9,7.88,1.81015653098473,25,4,15,7.8,3.18852107828483
żart,joke,N,4,5444,2001,50,4,9,7.06,1.26829469311017,50,1,9,4.7,2.32335085247008,50,3,8,5.6,1.26168012376112,50,1,8,4.32,1.69561258570946,50,1,8,4.4,1.96914982172717,50,1,9,5,2.68784110317525,50,1,9,5.66,2.33526644898502,50,4,13,7.06,2.12285906556344,25,4,9,7.32,1.37598449603669,25,1,8,5,2.19848432637882,25,3,8,5.76,1.3,25,2,8,4.6,1.73205080756888,25,2,8,4.68,2.17408984788271,25,1,9,4.28,2.9086079144498,25,1,9,5.76,2.50466231922256,25,4,13,6.92,2.25314594881616,25,4,8,6.8,1.1180339887499,25,1,9,4.4,2.44948974278318,25,3,8,5.44,1.22746350930146,25,1,8,4.04,1.64519502390041,25,1,7,4.12,1.73973178009332,25,1,9,5.72,2.28254244210266,25,1,8,5.56,2.2,25,4,11,7.2,2.02072594216369
żartować,to joke,V,8,623,533,50,3,9,6.94,1.36142182579651,50,1,9,4.98,2.23597670755639,50,2,9,5.86,1.37038650886291,50,1,9,4.12,1.92343230625221,50,1,9,4.92,2.1931246928452,50,1,9,4.9,1.99233224014019,50,1,9,6.14,1.9379138794285,50,4,14,7.12,2.4713872828921,25,3,9,7.12,1.48099065943487,25,1,8,5.08,2.27156333832011,25,2,9,5.96,1.59373774505092,25,1,9,4.24,1.83212081115484,25,2,9,4.88,2.26053091109146,25,1,8,4.92,1.93476958145753,25,2,9,6.44,1.80462369115189,25,4,14,7,2.51661147842358,25,4,9,6.76,1.23423390543824,25,1,9,4.88,2.2420228961067,25,4,9,5.76,1.12842072532072,25,1,9,4,2.04124145231932,25,1,9,4.96,2.1694853460364,25,1,9,4.88,2.08806130178211,25,1,8,5.84,2.05507501890645,25,4,13,7.24,2.47116706571342
żartowniś,joker,N,9,253,77,50,4,9,6.16,1.36067210283322,50,1,9,4.66,2.22793031071166,50,3,9,5.7,1.26571751047638,50,1,9,4.42,1.93875617605827,50,1,8,3.26,2.00824829751946,50,1,8,4.3,2.287945339721,50,1,9,6.3,2.08248281958761,50,4,15,8.96,3.18132304655321,25,4,9,6.24,1.53514385862259,25,1,9,5.08,2.36149670054113,25,3,8,5.76,1.09087121146357,25,1,8,4.12,1.7156145643277,25,1,8,3.84,2.35725829443162,25,1,8,4.24,2.33238075793812,25,1,9,6.36,2.19620885467055,25,4,15,8.6,3.30403793359983,25,4,8,6.08,1.18743420870379,25,1,8,4.24,2.04694894904587,25,3,9,5.64,1.43990740443034,25,1,9,4.72,2.13150963716642,25,1,6,2.68,1.40593978059754,25,1,8,4.36,2.28910462845192,25,1,9,6.24,2.00582485111072,25,4,14,9.32,3.0784195079077
żądło,sting,N,5,111,163,50,1,6,3.32,1.31614774928926,50,1,9,4.62,2.21211875534635,50,1,9,5.4,1.98976975388345,50,1,9,5.52,2.24281164649033,50,1,8,3.18,2.02726315962367,50,1,9,1.94,2.01433637221,50,1,9,7.5,1.92989372658661,50,3,15,7.66,2.64659966672679,25,1,6,2.96,1.45716619962629,25,1,9,4.8,2.16024689946929,25,1,9,5.28,2.24573670169353,25,2,9,5.72,1.94764815439887,25,1,8,3.64,2.41315837303177,25,1,8,1.36,1.43990740443035,25,3,9,7.76,1.98494332412792,25,3,13,7.64,2.41315837303177,25,1,5,3.68,1.06926766215636,25,1,8,4.44,2.29274217186902,25,2,9,5.52,1.73493515728975,25,1,9,5.32,2.52850416913505,25,1,6,2.72,1.45830952361516,25,1,9,2.52,2.3473389188611,25,1,9,7.24,1.87705443004015,25,3,15,7.68,2.91147156377435
żądza,lust,N,5,345,732,50,1,9,4.52,1.80972429967007,50,1,9,6.26,2.21138058272036,50,1,9,5.88,2.36159752225964,50,1,9,3.88,2.3873817953429,50,1,9,4.6,2.0303814862217,50,1,9,6.5,2.23378511015884,50,1,9,5.22,2.28830210649998,50,4,16,10.64,4.0444469362829,25,1,9,4.4,1.84842275106824,25,1,9,6.56,1.95959179422654,25,2,9,6,2.53311402559511,25,1,9,4.12,2.38607068908977,25,2,9,4.92,2.1,25,1,9,6.48,2.25684145064143,25,2,9,5.32,2.46170672501823,25,4,16,11.56,3.76474877426547,25,2,9,4.64,1.8,25,1,9,5.96,2.44062833439806,25,1,9,5.76,2.22261107708929,25,1,9,3.64,2.41315837303177,25,1,8,4.28,1.94764815439887,25,2,9,6.52,2.25684145064143,25,1,8,5.12,2.14709105535839,25,4,16,9.72,4.17851648315524
