"word","mean_percentile","n_sources","sources","mean_raw_concreteness","gloss_english","tier","selected"
"pressão",0.195720799719397,1,"Soares2017_MinhoWordPool",3.34,"pressure","extended",FALSE
"sugestão",0.195720799719397,1,"Soares2017_MinhoWordPool",3.34,"suggestion","extended",FALSE
"vida",0.195720799719397,1,"Soares2017_MinhoWordPool",3.34,"life","extended",FALSE
"célebre",0.192564012627148,1,"Soares2017_MinhoWordPool",3.33,"renowned","extended",FALSE
"efeito",0.192564012627148,1,"Soares2017_MinhoWordPool",3.33,"effect","extended",FALSE
"mobilidade",0.192564012627148,1,"Soares2017_MinhoWordPool",3.33,"mobility","extended",FALSE
"opinião",0.192564012627148,1,"Soares2017_MinhoWordPool",3.33,"opinion","extended",FALSE
"potente",0.192564012627148,1,"Soares2017_MinhoWordPool",3.33,"potent","extended",FALSE
"solto",0.192564012627148,1,"Soares2017_MinhoWordPool",3.33,"loose","extended",FALSE
"viragem",0.192564012627148,1,"Soares2017_MinhoWordPool",3.33,"turning","extended",FALSE
"prejuízo",0.190284110838302,1,"Soares2017_MinhoWordPool",3.32,"loss","extended",FALSE
"proximidade",0.190284110838302,1,"Soares2017_MinhoWordPool",3.32,"proximity","extended",FALSE
"sentido",0.190284110838302,1,"Soares2017_MinhoWordPool",3.32,"sense","extended",FALSE
"abundante",0.187478077867415,1,"Soares2017_MinhoWordPool",3.31,"abundant","extended",FALSE
"burocracia",0.187478077867415,1,"Soares2017_MinhoWordPool",3.31,"bureaucracy","extended",FALSE
"crítico",0.187478077867415,1,"Soares2017_MinhoWordPool",3.31,"critic","extended",FALSE
"culto",0.187478077867415,1,"Soares2017_MinhoWordPool",3.31,"cult","extended",FALSE
"falhanço",0.187478077867415,1,"Soares2017_MinhoWordPool",3.31,"washout","extended",FALSE
"gentil",0.187478077867415,1,"Soares2017_MinhoWordPool",3.31,"gentle","extended",FALSE
"hipótese",0.187478077867415,1,"Soares2017_MinhoWordPool",3.31,"hypothesis","extended",FALSE
"ofensivo",0.187478077867415,1,"Soares2017_MinhoWordPool",3.31,"offensive","extended",FALSE
"opção",0.187478077867415,1,"Soares2017_MinhoWordPool",3.31,"option","extended",FALSE
"respeitador",0.187478077867415,1,"Soares2017_MinhoWordPool",3.31,"respectful","extended",FALSE
"separação",0.187478077867415,1,"Soares2017_MinhoWordPool",3.31,"separation","extended",FALSE
"aborrecimento",0.184758491210104,2,"Marques2005;Marques2007",2.32,"boredom","extended",FALSE
"bisbilhotice",0.184496667835847,1,"Soares2017_MinhoWordPool",3.3,"gossip","extended",FALSE
"estratégia",0.184496667835847,1,"Soares2017_MinhoWordPool",3.3,"strategy","extended",FALSE
"poético",0.184496667835847,1,"Soares2017_MinhoWordPool",3.3,"poetic","extended",FALSE
"radical",0.184496667835847,1,"Soares2017_MinhoWordPool",3.3,"radical","extended",FALSE
"solidão",0.184496667835847,1,"Soares2017_MinhoWordPool",3.3,"loneliness","extended",FALSE
"alargamento",0.180813749561557,1,"Soares2017_MinhoWordPool",3.29,"enlargement","extended",FALSE
"alternativa",0.180813749561557,1,"Soares2017_MinhoWordPool",3.29,"alternative","extended",FALSE
"colonial",0.180813749561557,1,"Soares2017_MinhoWordPool",3.29,"colonial","extended",FALSE
"conhecimento",0.180813749561557,1,"Soares2017_MinhoWordPool",3.29,"knowledge","extended",FALSE
"conteúdo",0.180813749561557,1,"Soares2017_MinhoWordPool",3.29,"contents","extended",FALSE
"desperdício",0.180813749561557,1,"Soares2017_MinhoWordPool",3.29,"waste","extended",FALSE
"detalhe",0.180813749561557,1,"Soares2017_MinhoWordPool",3.29,"detail","extended",FALSE
"esmagador",0.180813749561557,1,"Soares2017_MinhoWordPool",3.29,"overwhelming","extended",FALSE
"identidade",0.180813749561557,1,"Soares2017_MinhoWordPool",3.29,"identity","extended",FALSE
"investimento",0.180813749561557,1,"Soares2017_MinhoWordPool",3.29,"investment","extended",FALSE
"perfil",0.180813749561557,1,"Soares2017_MinhoWordPool",3.29,"profile","extended",FALSE
"problema",0.180813749561557,1,"Soares2017_MinhoWordPool",3.29,"problem","extended",FALSE
"técnica",0.180813749561557,1,"Soares2017_MinhoWordPool",3.29,"technique","extended",FALSE
"traidor",0.180813749561557,1,"Soares2017_MinhoWordPool",3.29,"traitor","extended",FALSE
"verdade",0.180813749561557,1,"Soares2017_MinhoWordPool",3.29,"truth","extended",FALSE
"caso",0.176955454226587,1,"Soares2017_MinhoWordPool",3.28,"case","extended",FALSE
"elevação",0.176955454226587,1,"Soares2017_MinhoWordPool",3.28,"uplift","extended",FALSE
"fim",0.176955454226587,1,"Soares2017_MinhoWordPool",3.28,"end","extended",FALSE
"proposta",0.176955454226587,1,"Soares2017_MinhoWordPool",3.28,"proposal","extended",FALSE
"suborno",0.176955454226587,1,"Soares2017_MinhoWordPool",3.28,"bribery","extended",FALSE
"truque",0.176955454226587,1,"Soares2017_MinhoWordPool",3.28,"trick","extended",FALSE
